3486,7398
3791,5888
3791,7374
6300,5887
6300,6240
2475,5887
6300,142
142,5887
142,5970
10038,9978
57804,5888
57804,5883
57804,9978
57804,5970
5887,7374
5887,7398
3791,5883
5883,7374
9978,5970
3486,5970
637,3791
672,5887
1017,3486
1017,3791
1017,4193
1017,8493
1017,5887
1017,5888
1017,5883
1017,6240
1019,3791
1021,3486
1069,3791
1069,5887
1069,5883
1069,5970
2067,3486
2965,3486
2965,5883
3479,5970
3791,7398
637,10038
57804,5887
5887,5883
10038,8795
472,57804
637,1019
637,6300
637,8493
637,5887
637,5970
637,8795
637,1017
1017,57804
1017,5970
1019,10038
1019,8493
1021,3479
1021,3791
1021,8493
1069,6300
1069,10038
1069,7374
1956,2067
1956,3791
1956,8493
1956,5883
2067,10038
2067,7374
2965,3791
2965,5970
3479,3791
3479,57804
3486,3791
3486,2475
3486,142
3791,6300
3791,142
3791,8795
3486,6300
6300,8493
6300,5883
6300,7398
472,2475
2475,5888
2475,5883
2475,8795
2475,7374
142,8493
10038,5887
10038,5970
8493,5970
5887,9978
472,2067
472,3486
472,6300
472,5430
472,8493
472,9978
1017,1956
1017,3479
1017,6300
1017,2475
1017,142
1017,9978
1017,8795
1017,7374
1019,3486
1019,2475
1019,9978
1021,4193
1021,142
1021,5883
1021,8795
1017,1069
1069,8493
1956,6300
1017,2067
2965,6300
2965,2475
2965,8493
3479,2475
3479,10038
3479,8795
3791,10038
6300,4193
6300,2475
6300,9978
6300,5970
4193,8795
2475,142
142,57804
2475,10038
10038,8493
8493,5887
8493,8795
6300,8795
8795,7374
10038,7374
472,10038
472,5970
1021,5970
1956,5887
2067,5970
2475,5970
142,5883
142,8795
142,7374
5887,5970
5883,5970
9978,7374
1956,3486
5888,5883
5888,5970
1956,2475
1019,1021
1017,1019
1019,142
1017,1021
472,672
672,1956
672,5888
1956,142
472,142
142,5888
3265,5688
3845,5688
4893,5688
1540,3265
1540,3845
1540,4893
3265,5162
3845,5162
4893,5162
3265,4047
3845,4047
4047,4893
3174,3265
3174,3845
3174,4893
3265,8650
3845,8650
4893,8650
3815,3845
3815,4893
3265,4605
3845,4605
4605,4893
10447,3265
10447,3845
10447,4893
3265,11213
11213,3845
11213,4893
3265,23338
3845,23338
4893,23338
11340,3265
11340,3845
11340,4893
23291,3265
23291,3845
23291,4893
378,3265
378,3845
378,4893
3265,10769
3845,10769
4893,10769
367,3265
367,3845
367,4893
3265,58472
3845,58472
4893,58472
2806,3265
2806,3845
2806,4893
3265,7357
3845,7357
4893,7357
994,3265
994,3845
994,4893
2958,3265
2958,3845
2958,4893
9415,3265
9415,3845
9415,4893
3300,3265
3300,3845
3300,4893
51719,3265
51719,3845
51719,4893
3265,8878
3845,8878
4893,8878
817,3265
817,3845
817,4893
3265,9491
3845,9491
4893,9491
3265,23509
3845,23509
4893,23509
3265,23463
23463,3845
23463,4893
929,3265
929,3845
929,4893
135,3265
135,3845
135,4893
3265,143187
3845,143187
4893,143187
3265,6208
3845,6208
3265,23530
3845,23530
23530,4893
9945,3265
9945,3845
9945,4893
213,818
818,5004
818,3815
818,5979
818,4914
818,1436
818,5156
818,780
25,818
818,5159
5243,818
9429,818
213,2535
2535,5004
2535,3815
2535,5979
2535,4914
1436,2535
2535,5156
780,2535
25,2535
2535,5159
5243,2535
9429,2535
213,5530
5004,5530
3815,5530
5530,5979
4914,5530
1436,5530
5156,5530
780,5530
25,5530
5159,5530
213,1827
5004,1827
3815,1827
1827,5979
4914,1827
1436,1827
5156,1827
780,1827
25,1827
5159,1827
5243,1827
9429,1827
213,6259
5004,6259
3815,6259
5979,6259
4914,6259
1436,6259
5156,6259
780,6259
25,6259
5159,6259
5243,6259
9429,6259
4149,4609
978,1029
1029,1633
1029,6240
1029,7298
1029,51727
5243,1029
978,7084
1633,7084
6240,7084
7084,7298
51727,7084
5243,7084
874,3265
874,3845
874,4893
10007,3265
10007,3845
10007,4893
3265,10051
3845,10051
4893,10051
1025,3265
1025,3845
1025,4893
185,3265
185,3845
185,4893
3265,5423
3845,5423
4893,5423
3265,10813
3845,10813
4893,10813
3265,7525
3845,7525
4893,7525
10327,3265
10327,3845
10327,4893
3170,3265
3170,3845
3170,4893
3265,3560
3560,3845
3560,4893
3265,8877
3845,8877
4893,8877
22894,3265
22894,3845
22894,4893
2167,3265
2167,3845
2167,4893
3265,11243
3845,11243
4893,11243
3265,9219
3845,9219
9219,4893
2100,3265
2100,3845
2100,4893
3265,83732
3845,83732
4893,83732
3265,3980
3845,3980
3980,4893
3265,6872
3845,6872
4893,6872
3265,6421
3845,6421
4893,6421
3265,10452
3845,10452
4893,10452
3265,4758
3845,4758
4758,4893
3265,4724
3845,4724
4724,4893
3265,4677
3845,4677
4677,4893
3265,9928
9928,3845
9928,4893
3265,3576
3576,3845
3576,4893
3265,7428
3845,7428
4893,7428
3265,22934
3845,22934
4893,22934
2581,3265
2581,3845
2581,4893
51181,3265
51181,3845
51181,4893
213,23236
5004,23236
3815,23236
23236,5979
4914,23236
1436,23236
5156,23236
780,23236
25,23236
5159,23236
5243,23236
9429,23236
213,5532
5004,5532
3815,5532
5532,5979
4914,5532
1436,5532
5156,5532
780,5532
25,5532
5159,5532
5243,5532
9429,5532
213,7474
5004,7474
3815,7474
5979,7474
4914,7474
1436,7474
5156,7474
780,7474
25,7474
5159,7474
5243,7474
9429,7474
10555,3265
10555,3845
10555,4893
3265,8550
3845,8550
8550,4893
3265,65267
3845,65267
4893,65267
3265,3093
3845,3093
4893,3093
3265,5869
3845,5869
4893,5869
3265,10915
3845,10915
4893,10915
9734,3265
9734,3845
9734,4893
3265,6721
3845,6721
4893,6721
3265,4342
3845,4342
4342,4893
369,3265
369,3845
369,4893
9474,3265
9474,3845
9474,4893
3265,4175
3845,4175
4175,4893
3265,5599
3845,5599
5599,4893
3265,6576
3845,6576
4893,6576
1407,3265
1407,3845
1407,4893
3265,6514
3845,6514
4893,6514
3265,7376
3845,7376
7376,4893
3265,5618
3845,5618
4893,5618
3265,6799
3845,6799
4893,6799
3265,10253
3845,10253
4893,10253
3265,4729
3845,4729
4729,4893
894,3265
894,3845
894,4893
444,3265
444,3845
444,4893
10476,3265
10476,3845
10476,4893
23786,3265
23786,3845
23786,4893
1062,3265
1062,3845
1062,4893
3265,7703
3845,7703
4893,7703
598,3265
598,3845
598,4893
3265,4174
3845,4174
4174,4893
8644,4609
4609,7263
978,8767
1633,8767
8767,6240
8767,7298
51727,8767
5243,8767
10421,3265
10421,3845
10421,4893
3265,284058
284058,3845
284058,4893
2175,3265
2175,3845
2175,4893
3265,5985
3845,5985
4893,5985
23405,3265
23405,3845
23405,4893
1605,3265
1605,3845
1605,4893
3265,5329
3845,5329
4893,5329
3265,3608
3608,3845
3608,4893
3034,3265
3034,3845
3034,4893
3265,5770
3845,5770
4893,5770
3265,3735
3735,3845
3735,4893
3055,3265
3055,3845
3055,4893
3265,9961
3845,9961
9961,4893
55914,3265
55914,3845
55914,4893
3265,5930
3845,5930
4893,5930
3265,51274
51274,3845
51274,4893
1857,3265
1857,3845
1857,4893
10093,3265
10093,3845
10093,4893
191,3265
191,3845
191,4893
3265,8140
3845,8140
4893,8140
3265,4594
3845,4594
4594,4893
213,5600
5600,5004
3815,5600
5600,5979
5600,4914
1436,5600
5600,5156
780,5600
25,5600
5600,5159
5243,5600
9429,5600
3265,8148
3845,8148
4893,8148
3265,3778
3778,3845
3778,4893
1844,3265
1844,3845
1844,4893
3265,4191
3845,4191
4191,4893
3265,5879
3845,5879
4893,5879
3265,8239
3845,8239
4893,8239
3265,65018
3845,65018
4893,65018
10973,3265
10973,3845
10973,4893
3265,8463
3845,8463
4893,8463
3265,5682
3845,5682
4893,5682
3265,10276
3845,10276
10276,4893
3265,4891
3845,4891
4893,4891
3265,10557
3845,10557
4893,10557
2047,3265
2047,3845
2047,4893
1381,3265
1381,3845
1381,4893
1508,3265
1508,3845
1508,4893
3265,7084
3845,7084
4893,7084
3265,5048
3845,5048
4893,5048
3265,4548
3845,4548
4548,4893
3265,7316
3845,7316
4893,7316
1123,3265
1123,3845
1123,4893
2959,3265
2959,3845
2959,4893
3265,5437
3845,5437
4893,5437
3265,3551
3551,3845
3551,4893
3265,84333
3845,84333
2182,3265
2182,3845
2182,4893
8325,3265
8325,3845
8325,4893
1981,3265
1981,3845
1981,4893
3265,64750
3845,64750
4893,64750
3265,65220
3845,65220
65220,4893
3265,11004
11004,4893
3265,5577
3845,5577
4893,5577
93,3265
93,3845
93,4893
890,3265
890,4893
340273,3265
340273,3845
340273,4893
1431,3265
1431,3845
1431,4893
3265,8835
3845,8835
4893,8835
3265,5305
3845,5305
4893,5305
3265,5452
3845,5452
4893,5452
3265,6643
3845,6643
4893,6643
3265,6883
3845,6883
4893,6883
3265,7343
3845,7343
4893,7343
3265,3800
3800,3845
3800,4893
488,3265
488,3845
488,4893
675,3265
675,3845
675,4893
875,3265
875,3845
875,4893
8804,3265
8804,3845
8804,4893
53944,3265
53944,3845
53944,4893
3265,4773
3845,4773
4773,4893
10987,3265
10987,3845
10987,4893
978,79109
1633,79109
79109,6240
79109,7298
51727,79109
5243,79109
978,9261
1633,9261
9261,6240
9261,7298
51727,9261
5243,9261
3265,29928
3845,29928
4893,29928
3265,6715
3845,6715
4893,6715
308,3265
308,3845
308,4893
3265,7625
3845,7625
4893,7625
2266,3265
2266,3845
2266,4893
9184,3265
9184,3845
9184,4893
3265,7153
3845,7153
4893,7153
3265,7003
3845,7003
4893,7003
3265,7291
3845,7291
4893,7291
3265,5018
3845,5018
4893,5018
3265,4882
3845,4882
4882,4893
10694,3265
10694,3845
10694,4893
3265,6223
3845,6223
4893,6223
3265,4214
3845,4214
4214,4893
3265,5604
3845,5604
9318,3265
9318,3845
9318,4893
975,3265
975,3845
975,4893
8894,3265
8894,3845
8894,4893
3265,6500
3845,6500
4893,6500
23149,3265
23149,3845
23149,4893
3265,3329
3329,3845
3329,4893
3265,2475
3845,2475
2475,4893
3265,3716
3716,3845
3716,4893
3265,5598
3845,5598
5598,4893
3265,3832
3832,3845
3832,4893
3265,5445
3845,5445
4893,5445
3265,11108
3845,11108
4893,11108
2553,3265
2553,3845
2553,4893
3265,9767
3845,9767
4893,9767
1736,3265
1736,3845
1736,4893
3265,65264
3845,65264
4893,65264
1457,3265
1457,3845
1457,4893
2058,3265
2058,3845
2058,4893
978,3795
1633,3795
3795,6240
3795,7298
51727,3795
5243,3795
978,10783
1633,10783
10783,6240
10783,7298
51727,10783
5243,10783
978,5058
1633,5058
5058,6240
5058,7298
51727,5058
5243,5058
1948,3265
1948,3845
1948,4893
3265,4190
3845,4190
4190,4893
3265,4691
3845,4691
4691,4893
3265,4704
3845,4704
4704,4893
1072,3265
1072,3845
1072,4893
978,5609
1633,5609
5609,6240
5609,7298
51727,5609
5243,5609
978,25865
1633,25865
25865,6240
25865,7298
51727,25865
5243,25865
3265,3313
3313,3845
3313,4893
3265,55699
55699,3845
55699,4893
3265,6924
3845,6924
4893,6924
3265,4835
3845,4835
4835,4893
3265,4931
3845,4931
4893,4931
978,5170
1633,5170
5170,6240
5170,7298
51727,5170
5243,5170
811,3265
811,3845
811,4893
7840,3265
7840,3845
7840,4893
3265,22938
3845,22938
4893,22938
3265,5320
3845,5320
4893,5320
3265,146057
3845,146057
4893,146057
3265,51182
51182,3845
51182,4893
3265,8518
8518,3845
8518,4893
213,8061
8061,5004
8061,3815
8061,5979
8061,4914
1436,8061
8061,5156
780,8061
25,8061
8061,5159
5243,8061
9429,8061
978,1445
1445,1633
1445,6240
1445,7298
51727,1445
5243,1445
978,2241
1633,2241
2241,6240
2241,7298
51727,2241
5243,2241
978,3791
1633,3791
3791,7298
51727,3791
5243,3791
978,7867
1633,7867
7867,6240
7867,7298
51727,7867
5243,7867
978,8877
1633,8877
6240,8877
8877,7298
51727,8877
5243,8877
3265,6118
3845,6118
4893,6118
140735,3265
140735,3845
140735,4893
3265,5887
3845,5887
4893,5887
3265,23512
3845,23512
4893,23512
3265,23658
3845,23658
23658,4893
1495,3265
1495,3845
1495,4893
3265,23043
3845,23043
4893,23043
3265,3376
3376,3845
3376,4893
5394,3265
5394,3845
5394,4893
308,4609
978,8737
1633,8737
8737,6240
8737,7298
51727,8737
5243,8737
3265,84844
3845,84844
4893,84844
2737,3265
2737,3845
2737,4893
3265,10972
3845,10972
4893,10972
3265,10988
3845,10988
10988,4893
5610,3265
5610,3845
5610,4893
3265,7311
3845,7311
4893,7311
1891,3265
1891,3845
1891,4893
978,6885
1633,6885
6885,6240
6885,7298
51727,6885
5243,6885
3265,10651
3845,10651
10651,4893
3265,5300
3845,5300
4893,5300
3265,8554
3845,8554
4893,8554
3265,7226
3845,7226
4893,7226
4609,9868
978,1454
1454,1633
1454,6240
1454,7298
51727,1454
5243,1454
978,2321
1633,2321
2321,6240
2321,7298
51727,2321
5243,2321
3265,9378
3845,9378
4893,9378
54815,3265
54815,3845
54815,4893
3265,197259
3845,197259
197259,4893
3265,4953
3845,4953
4893,4953
1958,4609
978,204851
1633,204851
204851,6240
204851,7298
51727,204851
5243,204851
978,53632
1633,53632
53632,6240
53632,7298
51727,53632
5243,53632
3265,3611
3611,3845
3611,4893
3265,9918
3845,9918
9918,4893
978,23604
23604,1633
23604,6240
23604,7298
51727,23604
5243,23604
978,2870
1633,2870
2870,6240
2870,7298
51727,2870
5243,2870
978,1263
1633,1263
1263,6240
1263,7298
51727,1263
5243,1263
3265,5663
3845,5663
4893,5663
2959,4609
203,978
203,1633
203,6240
203,7298
203,51727
5243,203
801,978
801,1633
801,6240
801,7298
801,51727
3265,9533
3845,9533
4893,9533
54512,3265
54512,3845
54512,4893
4609,5728
644,4609
10664,4609
833,978
833,1633
833,6240
833,7298
833,51727
978,8837
8837,1633
8837,6240
8837,7298
8837,51727
5243,8837
978,1856
1633,1856
1856,6240
1856,7298
51727,1856
5243,1856
978,2041
1633,2041
2041,6240
2041,7298
51727,2041
5243,2041
978,5045
1633,5045
5045,6240
5045,7298
51727,5045
5243,5045
978,4214
1633,4214
4214,6240
4214,7298
51727,4214
5243,4214
978,5602
1633,5602
5602,6240
5602,7298
51727,5602
5243,5602
978,5586
1633,5586
5586,6240
5586,7298
51727,5586
5243,5586
978,5699
1633,5699
5699,6240
5699,7298
51727,5699
5243,5699
978,6041
1633,6041
6041,6240
6041,7298
51727,6041
5243,6041
978,6240
1633,6240
6240,7298
51727,6240
5243,6240
978,7780
1633,7780
6240,7780
7780,7298
51727,7780
5243,7780
978,4089
1633,4089
6240,4089
4089,7298
51727,4089
5243,4089
978,6775
1633,6775
6240,6775
6775,7298
51727,6775
5243,6775
699,1545
596,699
5243,699
9429,699
1244,699
716,1545
596,716
5243,716
9429,716
1244,716
833,1545
596,833
1244,833
873,1545
596,873
5243,873
9429,873
1244,873
271,1545
271,596
5243,271
9429,271
1244,271
1545,2188
596,2188
5243,2188
9429,2188
1244,2188
1545,2547
596,2547
5243,2547
9429,2547
1244,2547
1545,3054
596,3054
5243,3054
9429,3054
1244,3054
1545,3611
596,3611
5243,3611
9429,3611
1244,3611
1545,5530
596,5530
1244,5530
10295,1545
10295,596
5243,10295
9429,10295
1244,10295
1545,5792
596,5792
5243,5792
9429,5792
1244,5792
1545,5883
596,5883
5243,5883
9429,5883
1244,5883
1545,5985
596,5985
5243,5985
9429,5985
1244,5985
1545,6608
596,6608
5243,6608
9429,6608
1244,6608
330,1545
5243,330
9429,330
1244,330
1545,6648
596,6648
5243,6648
9429,6648
1244,6648
6790,1545
6790,596
9429,6790
1244,6790
4609,4915
1984,8883
2197,8883
330,8883
599,8883
8678,8883
8883,8797
8883,23411
29082,8883
356,8883
4074,8883
4176,8883
4217,8883
8883,387
8883,4671
8883,4780
8883,4998
5167,8883
5594,8883
578,8883
8883,6203
8883,6591
8883,6723
8883,6788
8883,6827
8883,6934
8883,7027
8883,7185
8883,7187
8883,7494
8883,7703
8900,8883
673,8883
8883,9246
9759,8883
8883,10298
10447,8883
8883,10497
10533,8883
10694,8883
8883,10813
8883,10921
8883,22978
8883,23368
8883,55504
81620,8883
253430,8883
1490,8883
27,8883
1856,8883
2149,8883
2309,8883
3099,8883
338,8883
350,8883
3558,8883
8883,5985
8883,6241
8883,7298
8883,7374
8883,7486
8883,7508
8883,7518
841,8883
8883,8554
891,8883
8945,8883
9112,8883
8883,9126
8883,10051
10524,8883
10613,8883
8883,10721
10898,8883
1027,8883
26993,8883
8883,27244
1384,8883
210,8883
8883,54386
1454,8883
1718,8883
1719,8883
340273,8883
1871,8883
2033,8883
2068,8883
2237,8883
2956,8883
345,8883
3476,8883
4221,8883
4255,8883
8883,4728
8883,4869
8883,4968
8883,5087
8883,5516
3265,25898
3845,25898
4893,25898
8574,213
8574,5004
8574,3815
8574,5979
8574,4914
8574,1436
8574,5156
8574,780
25,8574
8574,5159
5243,8574
9429,8574
213,2677
2677,5004
2677,3815
2677,5979
2677,4914
1436,2677
2677,5156
780,2677
25,2677
2677,5159
5243,2677
9429,2677
213,3122
3122,5004
3122,3815
3122,5979
3122,4914
1436,3122
3122,5156
780,3122
25,3122
3122,5159
5243,3122
9429,3122
213,3688
3688,5004
3688,3815
3688,5979
3688,4914
1436,3688
3688,5156
780,3688
25,3688
3688,5159
5243,3688
9429,3688
213,8202
8202,5004
3815,8202
8202,5979
8202,4914
1436,8202
8202,5156
780,8202
25,8202
8202,5159
5243,8202
9429,8202
213,5352
5004,5352
3815,5352
5352,5979
4914,5352
1436,5352
5156,5352
780,5352
25,5352
5159,5352
5243,5352
9429,5352
213,5906
5004,5906
3815,5906
5906,5979
4914,5906
1436,5906
5156,5906
780,5906
25,5906
5159,5906
5243,5906
9429,5906
213,9294
5004,9294
3815,9294
5979,9294
4914,9294
1436,9294
5156,9294
780,9294
25,9294
5159,9294
5243,9294
9429,9294
213,6672
5004,6672
3815,6672
5979,6672
4914,6672
1436,6672
5156,6672
780,6672
25,6672
5159,6672
5243,6672
9429,6672
2194,4609
637,4609
57657,3265
57657,3845
57657,4893
213,1737
1737,5004
1737,3815
1737,5979
1737,4914
1436,1737
1737,5156
780,1737
25,1737
1737,5159
5243,1737
9429,1737
213,6500
5004,6500
3815,6500
5979,6500
4914,6500
1436,6500
5156,6500
780,6500
25,6500
5159,6500
5243,6500
9429,6500
213,563
563,5004
563,3815
563,5979
563,4914
563,1436
563,5156
563,780
25,563
563,5159
5243,563
9429,563
213,801
801,5004
801,3815
801,5979
801,4914
801,1436
801,5156
801,780
25,801
801,5159
9429,801
213,833
833,5004
833,3815
833,5979
833,4914
833,1436
833,5156
833,780
25,833
833,5159
213,1508
1508,5004
1508,3815
1508,5979
1508,4914
1436,1508
1508,5156
1508,780
25,1508
1508,5159
5243,1508
9429,1508
213,7852
7852,5004
7852,3815
7852,5979
7852,4914
1436,7852
7852,5156
7852,780
25,7852
7852,5159
5243,7852
9429,7852
11113,3265
11113,3845
11113,4893
11325,3265
11325,3845
11325,4893
3265,29116
3845,29116
29116,4893
213,230
230,5004
230,3815
230,5979
230,4914
230,1436
230,5156
230,780
25,230
230,5159
5243,230
9429,230
213,9794
9794,5004
3815,9794
9794,5979
9794,4914
1436,9794
9794,5156
780,9794
25,9794
9794,5159
5243,9794
9429,9794
213,5914
5004,5914
3815,5914
5914,5979
4914,5914
1436,5914
5156,5914
780,5914
25,5914
5159,5914
5243,5914
9429,5914
213,538
538,5004
538,3815
538,5979
538,4914
538,1436
538,5156
538,780
25,538
538,5159
5243,538
9429,538
213,7088
5004,7088
3815,7088
5979,7088
4914,7088
1436,7088
5156,7088
780,7088
25,7088
5159,7088
5243,7088
9429,7088
213,8805
5004,8805
3815,8805
5979,8805
4914,8805
1436,8805
5156,8805
780,8805
25,8805
5159,8805
5243,8805
9429,8805
10058,213
10058,5004
10058,3815
10058,5979
10058,4914
10058,1436
10058,5156
10058,780
10058,25
10058,5159
5243,10058
10058,9429
213,760
760,5004
760,3815
760,5979
760,4914
760,1436
760,5156
760,780
25,760
760,5159
5243,760
9429,760
213,634
634,5004
634,3815
634,5979
634,4914
634,1436
634,5156
634,780
25,634
634,5159
5243,634
9429,634
2961,4609
3265,5649
3845,5649
4893,5649
213,83737
83737,5004
83737,3815
83737,5979
83737,4914
1436,83737
83737,5156
780,83737
25,83737
83737,5159
5243,83737
9429,83737
213,6303
5004,6303
3815,6303
5979,6303
4914,6303
1436,6303
5156,6303
780,6303
25,6303
5159,6303
5243,6303
9429,6303
213,7168
5004,7168
3815,7168
5979,7168
4914,7168
1436,7168
5156,7168
780,7168
25,7168
5159,7168
5243,7168
9429,7168
213,27297
27297,5004
27297,3815
27297,5979
27297,4914
27297,1436
27297,5156
27297,780
25,27297
27297,5159
5243,27297
9429,27297
3458,4609
3265,29978
3845,29978
4893,29978
657,3265
657,3845
657,4893
3265,8883
8883,4893
213,23576
23576,5004
23576,3815
23576,5979
23576,4914
1436,23576
23576,5156
23576,780
25,23576
23576,5159
5243,23576
9429,23576
213,25888
5004,25888
3815,25888
5979,25888
4914,25888
1436,25888
5156,25888
780,25888
25,25888
5159,25888
5243,25888
9429,25888
3265,3651
3845,3651
4893,3651
3265,6258
3845,6258
4893,6258
3265,10621
3845,10621
4893,10621
213,5588
5004,5588
3815,5588
5588,5979
4914,5588
1436,5588
5156,5588
780,5588
25,5588
5159,5588
5243,5588
9429,5588
3845,5347
3265,5347
4893,5347
3265,5859
3845,5859
4893,5859
3265,4297
3845,4297
4297,4893
213,3428
3428,5004
3428,3815
3428,5979
3428,4914
1436,3428
3428,5156
780,3428
25,3428
3428,5159
5243,3428
9429,3428
213,3565
3565,5004
3565,3815
3565,5979
3565,4914
1436,3565
3565,5156
780,3565
25,3565
3565,5159
5243,3565
9429,3565
213,1213
1213,5004
1213,3815
1213,5979
1213,4914
1213,1436
1213,5156
1213,780
25,1213
1213,5159
5243,1213
9429,1213
4193,4609
3265,57551
3845,57551
4893,57551
3265,7321
3845,7321
4893,7321
3265,5686
4893,5686
2,3265
2,3845
2,4893
213,7082
5004,7082
3815,7082
5979,7082
4914,7082
1436,7082
5156,7082
780,7082
25,7082
5159,7082
5243,7082
9429,7082
2274,4609
4609,7444
3265,5428
3845,5428
4893,5428
213,816
816,5004
816,3815
816,5979
816,4914
816,1436
816,5156
816,780
25,816
816,5159
5243,816
9429,816
9817,4609
4609,23338
3265,4771
3845,4771
4771,4893
3265,6772
3845,6772
4893,6772
2166,4609
2627,3265
2627,3845
2627,4893
3265,6240
3845,6240
4893,6240
10094,3265
10094,3845
10094,4893
3265,9939
3845,9939
4893,9939
3588,4609
4609,9246
999,4609
55143,3265
55143,4893
213,10813
5004,10813
3815,10813
5979,10813
4914,10813
1436,10813
5156,10813
780,10813
25,10813
5159,10813
5243,10813
9429,10813
4609,5524
4609,10048
4609,4891
4609,8140
4609,51776
10379,4609
4609,5252
539,4609
4609,54472
3265,9688
3845,9688
4893,9688
5243,5530
9429,5530
4609,5747
4609,6015
213,572
572,5004
572,3815
572,5979
572,4914
572,1436
572,5156
572,780
25,572
572,5159
5243,572
9429,572
2241,4609
2768,4609
51170,4609
10094,4609
10093,4609
4609,8396
4609,5564
213,3665
3665,5004
3665,3815
3665,5979
3665,4914
1436,3665
3665,5156
780,3665
25,3665
3665,5159
5243,3665
9429,3665
2180,213
2180,5004
2180,3815
2180,5979
2180,4914
2180,1436
2180,5156
2180,780
25,2180
2180,5159
5243,2180
9429,2180
3821,4609
4609,5534
978,2047
1633,2047
2047,6240
2047,7298
51727,2047
5243,2047
3265,5693
4893,5693
3265,10482
3845,10482
4893,10482
4609,4801
4609,7181
4609,57144
4609,84108
4609,5165
4609,6102
604,4609
4609,6251
8548,4609
978,3055
1633,3055
3055,6240
3055,7298
51727,3055
5243,3055
978,65266
1633,65266
6240,65266
7298,65266
51727,65266
5243,65266
10097,3265
10097,3845
10097,4893
213,54577
5004,54577
3815,54577
5979,54577
4914,54577
1436,54577
5156,54577
780,54577
25,54577
5159,54577
5243,54577
9429,54577
2065,4609
7840,4609
3479,4609
83999,4609
4609,51444
4609,10110
4609,6659
4609,10617
673,4609
4609,80746
10109,3265
10109,3845
10109,4893
3265,5422
3845,5422
4893,5422
978,1606
1633,1606
1606,6240
1606,7298
51727,1606
5243,1606
55127,3265
55127,3845
55127,4893
6790,978
6790,1633
6790,6240
6790,7298
6790,51727
978,80025
1633,80025
80025,6240
80025,7298
51727,80025
5243,80025
5243,801
1029,8883
84433,8883
317,8883
332,8883
3297,8883
3559,8883
3586,8883
3606,8883
4303,8883
8883,4683
8883,4832
8883,5289
573,8883
5595,8883
8883,5696
8883,7188
7852,8883
8883,8717
9131,8883
8883,9618
8883,10392
8883,10769
8883,10868
898,8883
10933,8883
929,8883
23581,8883
8883,51330
57448,8883
3920,8883
3978,8883
4294,8883
4331,8883
4609,8883
8883,4791
8883,4929
8883,5325
